Date,Open,High,Low,Close,Adj Close,Volume
2013-04-19,4.699170,4.888330,4.672510,4.855000,4.855000,22906200
2013-04-22,4.912500,5.058330,4.855830,5.004170,5.004170,20153040
2013-04-23,5.091670,5.202500,5.015000,5.151670,5.151670,34222956
2013-04-24,5.111670,5.198330,5.077500,5.139170,5.139170,28053144
2013-04-25,5.189170,5.283330,5.180000,5.222500,5.222500,24081852
2013-04-26,5.190000,5.221670,5.110830,5.178330,5.178330,11484396
2013-04-29,5.222500,5.377500,5.222500,5.315830,5.315830,17212440
2013-04-30,5.340000,5.437500,5.279170,5.432670,5.432670,15506652
2013-05-01,5.432500,5.463330,5.326670,5.363330,5.363330,16088820
2013-05-02,5.384170,5.595000,5.371670,5.557500,5.557500,12209532
2013-05-03,5.721670,5.807500,5.712500,5.751670,5.751670,16750164
2013-05-06,5.785000,5.850830,5.772500,5.825830,5.825830,12125028
2013-05-07,5.852500,5.865830,5.751670,5.811670,5.811670,13042884
2013-05-08,5.797500,5.911270,5.778080,5.902500,5.902500,10662300
2013-05-09,5.857500,5.991670,5.839170,5.881670,5.881670,13866696
2013-05-10,5.907500,5.987500,5.880730,5.981670,5.981670,15890424
2013-05-13,5.952500,6.045000,5.933330,6.005000,6.005000,16682052
2013-05-14,6.004170,6.149170,6.002500,6.093330,6.093330,16753500
2013-05-15,6.065830,6.149170,6.015830,6.138330,6.138330,16421544
2013-05-16,6.150830,6.239080,6.101670,6.115830,6.115830,19425144
2013-05-17,6.205830,6.295000,6.147500,6.288330,6.288330,18757632
2013-05-20,6.239170,6.320460,6.185000,6.260000,6.260000,18921912
2013-05-21,6.255000,6.348330,6.185830,6.283330,6.283330,20113416
2013-05-22,6.307500,6.451670,6.019170,6.130000,6.130000,39664164
2013-05-23,5.949170,6.130000,5.916670,6.063330,6.063330,18237060
2013-05-24,5.950000,6.064170,5.900000,6.060000,6.060000,8468460
2013-05-28,6.271670,6.341670,6.125000,6.185000,6.185000,20245140
2013-05-29,6.108330,6.158330,5.987500,6.091670,6.091670,19957404
2013-05-30,6.093330,6.271670,6.093330,6.190830,6.190830,10773540
2013-05-31,6.115830,6.257330,6.001670,6.014170,6.014170,15429096
2013-06-03,6.024170,6.052500,5.816670,6.049170,6.049170,27859332
2013-06-04,6.083330,6.158330,5.881670,5.958330,5.958330,17318484
2013-06-05,5.895830,5.963330,5.710000,5.730000,5.730000,23819448
2013-06-06,5.745000,5.805000,5.583330,5.800000,5.800000,23871804
2013-06-07,5.882500,6.060830,5.833330,6.042500,6.042500,29135988
2013-06-10,6.080830,6.131670,6.012500,6.045000,6.045000,16925076
2013-06-11,5.867500,6.030830,5.809170,5.870000,5.870000,27782424
2013-06-12,5.977500,5.978330,5.639170,5.666670,5.666670,27961356
2013-06-13,5.641670,5.914170,5.595830,5.870000,5.870000,18996324
2013-06-14,5.878330,5.898500,5.736670,5.766670,5.766670,15548160
2013-06-17,5.900000,6.029170,5.839170,5.926670,5.926670,19855608
2013-06-18,5.953330,6.109170,5.950830,6.066670,6.066670,12700260
2013-06-19,6.072500,6.097710,5.851670,5.875830,5.875830,21972864
2013-06-20,5.670830,5.729170,5.396670,5.442500,5.442500,30177384
2013-06-21,5.454170,5.494170,5.230830,5.365830,5.365830,29628924
2013-06-24,5.233330,5.329160,5.071670,5.200000,5.200000,27693972
2013-06-25,5.353330,5.381670,5.227510,5.310830,5.310830,16553820
2013-06-26,5.448330,5.488330,5.398420,5.455830,5.455830,14997288
2013-06-27,5.545000,5.630000,5.516670,5.516670,5.516670,14218848
2013-06-28,5.476670,5.649170,5.438330,5.531670,5.531670,19525620
2013-07-01,5.666670,5.787500,5.635830,5.650000,5.650000,13001928
2013-07-02,5.650000,5.761880,5.570000,5.652500,5.652500,15546504
2013-07-03,5.598330,5.805830,5.584170,5.729170,5.729170,6745104
2013-07-05,5.816670,5.862500,5.688330,5.855830,5.855830,14305296
2013-07-08,5.937500,5.955000,5.812500,5.875000,5.875000,11043516
2013-07-09,5.951670,6.020000,5.877500,5.982500,5.982500,10539384
2013-07-10,5.960830,6.111670,5.960830,6.083330,6.083330,12657384
2013-07-11,6.277500,6.462500,6.268330,6.462500,6.462500,19236972
2013-07-12,6.464170,6.544170,6.410830,6.530000,6.530000,10450752
2013-07-15,6.554170,6.588330,6.497500,6.580830,6.580830,11491932
2013-07-16,6.595000,6.608330,6.501670,6.555000,6.555000,10675848
2013-07-17,6.605830,6.644170,6.545830,6.601670,6.601670,9904560
2013-07-18,6.598330,6.646670,6.520830,6.553330,6.553330,12657504
2013-07-19,6.382500,6.385830,6.289170,6.354170,6.354170,13577940
2013-07-22,6.421670,6.445830,6.344170,6.400000,6.400000,10798272
2013-07-23,6.435830,6.437500,6.247290,6.257500,6.257500,10810824
2013-07-24,6.443330,6.450830,6.278340,6.316680,6.316680,13287048
2013-07-25,6.410000,6.460830,6.310000,6.430830,6.430830,10215948
2013-07-26,6.361670,6.542500,6.333330,6.537500,6.537500,9731700
2013-07-29,6.507500,6.585000,6.452020,6.507500,6.507500,9051612
2013-07-30,6.579170,6.689580,6.536670,6.604170,6.604170,15174648
2013-07-31,6.645830,6.755830,6.606670,6.645830,6.645830,13824468
2013-08-01,6.780000,6.875000,6.759170,6.848330,6.848330,9753300
2013-08-02,6.855000,6.965000,6.805080,6.962500,6.962500,12152316
2013-08-05,6.940830,6.990830,6.911670,6.977500,6.977500,9951816
2013-08-06,6.946670,6.966670,6.766670,6.853330,6.853330,11737608
2013-08-07,6.792500,6.848330,6.664170,6.814170,6.814170,15160452
2013-08-08,6.922500,6.959170,6.780000,6.905000,6.905000,16370448
2013-08-09,6.888330,6.950830,6.770830,6.830830,6.830830,12316500
2013-08-12,6.755830,6.911670,6.748330,6.873330,6.873330,8659512
2013-08-13,6.901670,7.038640,6.755830,6.987500,6.987500,19312824
2013-08-14,6.983330,7.013250,6.883330,6.910000,6.910000,11881584
2013-08-15,6.684170,6.684170,6.505830,6.563330,6.563330,16650456
2013-08-16,6.556670,6.651670,6.518420,6.540000,6.540000,8775336
2013-08-19,6.563330,6.718330,6.513330,6.514170,6.514170,11270292
2013-08-20,6.559170,6.693330,6.538330,6.603330,6.603330,11096520
2013-08-21,6.545830,6.709170,6.465830,6.537500,6.537500,19960308
2013-08-22,6.614170,6.738220,6.608330,6.724170,6.724170,8907036
2013-08-23,6.870830,6.885000,6.795000,6.865830,6.865830,9639900
2013-08-26,6.879170,7.025000,6.828390,6.871670,6.871670,9456756
2013-08-27,6.629170,6.725830,6.404170,6.439170,6.439170,25078644
2013-08-28,6.432500,6.605000,6.427500,6.522500,6.522500,12796104
2013-08-29,6.518330,6.756670,6.492500,6.657500,6.657500,16208664
2013-08-30,6.680000,6.680830,6.462500,6.533330,6.533330,15249516
2013-09-03,6.695000,6.780830,6.557500,6.640830,6.640830,10724724
2013-09-04,6.704170,6.884170,6.654170,6.857500,6.857500,10387488
2013-09-05,6.870830,6.945830,6.859170,6.887500,6.887500,6064224
2013-09-06,6.957500,7.020000,6.680830,6.912500,6.912500,15265332
2013-09-09,6.998330,7.189170,6.994170,7.155830,7.155830,11886912
2013-09-10,7.282500,7.290000,7.184170,7.264170,7.264170,18996648
2013-09-11,7.120830,7.230830,7.088340,7.227500,7.227500,13321200
2013-09-12,7.224170,7.271140,7.160620,7.195000,7.195000,8376732
2013-09-13,7.226670,7.242500,7.102500,7.218330,7.218330,10107600
2013-09-16,7.395830,7.398330,7.110000,7.157500,7.157500,16659636
2013-09-17,7.201670,7.326800,7.198330,7.300830,7.300830,8373480
2013-09-18,7.336670,7.605830,7.289170,7.569170,7.569170,15976476
2013-09-19,7.633330,7.670830,7.579030,7.615830,7.615830,8935836
2013-09-20,7.674170,7.693330,7.524170,7.532500,7.532500,13638768
2013-09-23,7.633330,7.656580,7.383330,7.490000,7.490000,16862292
2013-09-24,7.535830,7.610830,7.416670,7.491670,7.491670,10256520
2013-09-25,7.503330,7.537500,7.369170,7.420830,7.420830,13589904
2013-09-26,7.504170,7.637500,7.495000,7.590830,7.590830,11145528
2013-09-27,7.465000,7.596670,7.422500,7.555000,7.555000,9151620
2013-09-30,7.316670,7.558330,7.249170,7.507500,7.507500,15429960
2013-10-01,7.500830,7.742500,7.496670,7.732490,7.732490,11057484
2013-10-02,7.568330,7.753330,7.552500,7.718330,7.718330,10832832
2013-10-03,7.694170,7.738330,7.327500,7.450000,7.450000,20261256
2013-10-04,7.445830,7.672500,7.433330,7.641670,7.641670,11519832
2013-10-07,7.447500,7.628330,7.434170,7.452500,7.452500,12448680
2013-10-08,7.450000,7.468540,7.014170,7.030830,7.030830,29389428
2013-10-09,7.066670,7.079170,6.782500,6.953330,6.953330,27339300
2013-10-10,7.175000,7.440830,7.171670,7.395000,7.395000,18090228
2013-10-11,7.340000,7.583330,7.335830,7.561670,7.561670,16268556
2013-10-14,7.423330,7.725000,7.408330,7.718330,7.718330,17619168
2013-10-15,7.710000,7.820830,7.608330,7.635830,7.635830,20260056
2013-10-16,7.745000,7.908330,7.725830,7.896670,7.896670,16193892
2013-10-17,7.790830,8.039170,7.770830,8.024170,8.024170,20879760
2013-10-18,8.250830,8.429920,8.182500,8.420830,8.420830,16896012
2013-10-21,8.476670,8.539160,8.396680,8.469170,8.469170,12438960
2013-10-22,8.574170,8.651580,8.354170,8.498330,8.498330,19757040
2013-10-23,8.387500,8.435830,8.236670,8.361670,8.361670,20156868
2013-10-24,8.370830,8.520000,8.335000,8.465830,8.465830,13599816
2013-10-25,8.703330,8.762500,8.527500,8.635000,8.635000,17561028
2013-10-28,8.647500,8.690830,8.539080,8.652500,8.652500,10508832
2013-10-29,8.735830,8.761670,8.583330,8.694170,8.694170,10526760
2013-10-30,8.781670,8.826670,8.550830,8.666670,8.666670,24899676
2013-10-31,8.605000,8.770000,8.516670,8.610830,8.610830,17738556
2013-11-01,8.685000,8.725000,8.490000,8.606670,8.606670,20393028
2013-11-04,8.700000,8.700000,8.561680,8.648330,8.648330,11481960
2013-11-05,8.550830,8.741670,8.479170,8.685000,8.685000,16552884
2013-11-06,8.783330,8.796670,8.591670,8.670000,8.670000,20488368
2013-11-07,8.676670,8.712500,8.164170,8.189170,8.189170,29117244
2013-11-08,8.267500,8.520830,8.205830,8.512500,8.512500,14761788
2013-11-11,8.459170,8.545000,8.390080,8.471670,8.471670,7955484
2013-11-12,8.397500,8.550830,8.383330,8.513330,8.513330,13610232
2013-11-13,8.351670,8.821100,8.345830,8.818330,8.818330,15832848
2013-11-14,8.747500,8.921670,8.699170,8.886670,8.886670,14858160
2013-11-15,8.916670,8.956250,8.846670,8.948330,8.948330,11152416
2013-11-18,8.965830,9.002500,8.644170,8.700830,8.700830,17997828
2013-11-19,8.680830,8.800000,8.575000,8.615000,8.615000,12774276
2013-11-20,8.695000,8.782490,8.479170,8.555000,8.555000,15737712
2013-11-21,8.655830,8.835830,8.640000,8.816670,8.816670,10938912
2013-11-22,8.860830,8.964170,8.839200,8.955830,8.955830,10885908
2013-11-25,9.045000,9.081670,8.953330,9.015000,9.015000,11590740
2013-11-26,9.021670,9.227500,8.966670,9.164170,9.164170,13371180
2013-11-27,9.220000,9.359170,9.194170,9.347500,9.347500,17240364
2013-11-29,9.457500,9.556670,9.436670,9.500830,9.500830,11452620
2013-12-02,9.558330,9.595830,9.396670,9.441670,9.441670,20759952
2013-12-03,9.416670,9.488330,9.305290,9.414170,9.414170,16837236
2013-12-04,9.296670,9.531670,9.204170,9.438330,9.438330,16750956
2013-12-05,9.469170,9.492500,9.329600,9.409170,9.409170,15860496
2013-12-06,9.635830,9.665830,9.470000,9.603330,9.603330,17825376
2013-12-09,9.715830,9.783330,9.672500,9.718330,9.718330,14157900
2013-12-10,9.669170,9.755830,9.646670,9.700830,9.700830,11700264
2013-12-11,9.699170,9.740830,9.288330,9.338330,9.338330,18625860
2013-12-12,9.335830,9.406670,9.233330,9.262500,9.262500,13418328
2013-12-13,9.385000,9.399170,9.170000,9.218330,9.218330,10152696
2013-12-16,9.360830,9.530000,9.335830,9.376670,9.376670,9387216
2013-12-17,9.376670,9.436670,9.262500,9.317500,9.317500,9128760
2013-12-18,9.341670,9.662500,8.937500,9.639170,9.639170,20230620
2013-12-19,9.591670,9.592500,9.430000,9.552500,9.552500,14668344
2013-12-20,9.602500,9.908330,9.591670,9.840000,9.840000,14224056
2013-12-23,10.088330,10.158330,10.001670,10.158330,10.158330,14063472
2013-12-24,10.165830,10.188930,10.110000,10.172500,10.172500,4750632
2013-12-26,10.226670,10.295000,10.167510,10.271670,10.271670,6985224
2013-12-27,10.306670,10.325000,10.156670,10.196670,10.196670,9247356
2013-12-30,10.141670,10.187500,10.062500,10.143330,10.143330,6634968
2013-12-31,10.202500,10.342500,10.191670,10.342500,10.342500,8022480
2014-01-02,10.202500,10.208330,10.011670,10.100830,10.100830,12417168
2014-01-03,10.103330,10.127500,9.875000,9.880830,9.880830,12198276
2014-01-06,9.889170,9.920000,9.661670,9.775830,9.775830,15742188
2014-01-07,9.905000,10.083330,9.852500,10.029170,10.029170,11544576
2014-01-08,10.044170,10.189160,9.980000,10.104170,10.104170,11674440
2014-01-09,10.210830,10.221670,9.902000,10.000000,10.000000,13203852
2014-01-10,10.079170,10.134130,9.856670,10.100000,10.100000,14998176
2014-01-13,10.047500,10.163330,9.537500,9.650830,9.650830,21697524
2014-01-14,9.750000,10.223330,9.750000,10.203330,10.203330,17278260
2014-01-15,10.333330,10.513330,10.300000,10.441670,10.441670,15080676
2014-01-16,10.431670,10.502500,10.375990,10.463330,10.463330,8840400
2014-01-17,10.373330,10.450000,10.204170,10.277500,10.277500,10576884
2014-01-21,10.473330,10.525000,10.251670,10.507500,10.507500,11018604
2014-01-22,10.582500,10.666670,10.500000,10.605000,10.605000,9861348
2014-01-23,10.500000,10.500000,10.266670,10.477500,10.477500,16164480
2014-01-24,10.321670,10.376670,9.855000,9.856670,9.856670,18623232
2014-01-27,9.868330,9.915000,9.366670,9.570000,9.570000,22271286
2014-01-28,9.430000,9.591670,9.383330,9.566670,9.566670,13718598
2014-01-29,9.320000,9.521670,9.196670,9.265000,9.265000,17172390
2014-01-30,9.603330,9.861670,9.565000,9.753330,9.753330,14571498
2014-01-31,9.436670,9.825000,9.410000,9.685000,9.685000,10572960
2014-02-03,9.631670,9.769900,8.945000,9.043330,9.043330,23000010
2014-02-04,9.155000,9.321670,9.075000,9.220000,9.220000,11346222
2014-02-05,9.123330,9.241670,8.833330,9.135000,9.135000,13574124
2014-02-06,9.228330,9.525000,9.213330,9.485000,9.485000,9287946
2014-02-07,9.651670,10.019130,9.570000,9.988330,9.988330,14013348
2014-02-10,9.993330,10.185000,9.971670,10.171670,10.171670,10421718
2014-02-11,10.230000,10.578730,10.205000,10.520000,10.520000,14697018
2014-02-12,10.586670,10.650000,10.486670,10.570000,10.570000,13576056
2014-02-13,10.340000,10.841670,10.340000,10.841670,10.841670,13342086
2014-02-14,10.826670,10.953330,10.711670,10.873330,10.873330,11875020
2014-02-18,10.936670,11.101650,10.853330,11.043330,11.043330,8681166
2014-02-19,10.978330,11.051670,10.743330,10.801670,10.801670,17071638
2014-02-20,10.826670,11.023330,10.696670,10.958330,10.958330,12847686
2014-02-21,11.066670,11.110870,10.880000,10.901670,10.901670,10498194
2014-02-24,10.968330,11.240000,10.933320,11.093330,11.093330,12450348
2014-02-25,11.138330,11.203330,10.948330,11.053330,11.053330,11633142
2014-02-26,11.143330,11.241670,10.893330,11.016670,11.016670,10367088
2014-02-27,11.028330,11.268330,10.977420,11.233330,11.233330,11017734
2014-02-28,11.235000,11.430000,10.905000,11.176670,11.176670,17143920
2014-03-03,10.873330,11.033330,10.655000,10.931670,10.931670,19859094
2014-03-04,11.305000,11.426670,11.276670,11.371670,11.371670,13629402
2014-03-05,11.425000,11.518330,11.350000,11.465000,11.465000,9635826
2014-03-06,11.535000,11.563330,11.305020,11.421670,11.421670,11601978
2014-03-07,11.555000,11.568330,11.090000,11.258330,11.258330,16572144
2014-03-10,11.240000,11.305000,11.070000,11.281670,11.281670,9452550
2014-03-11,11.366670,11.453330,11.043330,11.141670,11.141670,14989128
2014-03-12,10.991670,11.283330,10.866670,11.266670,11.266670,13727526
2014-03-13,11.391670,11.405000,10.636670,10.788330,10.788330,23551722
2014-03-14,10.671670,10.821670,10.553500,10.566670,10.566670,13415568
2014-03-17,10.763330,11.006670,10.751670,10.848330,10.848330,14619924
2014-03-18,10.883330,11.271670,10.875000,11.238330,11.238330,14137002
2014-03-19,11.253330,11.280000,10.833330,11.053330,11.053330,17055606
2014-03-20,10.950000,11.241670,10.880000,11.140000,11.140000,10954794
2014-03-21,11.323330,11.349980,10.681670,10.731670,10.731670,24806652
2014-03-24,10.865000,10.884830,10.168330,10.461670,10.461670,33287646
2014-03-25,10.630000,10.821670,10.301670,10.558330,10.558330,21583608
2014-03-26,10.726670,10.785000,10.148330,10.156670,10.156670,25186434
2014-03-27,10.110000,10.246670,9.813330,9.976670,9.976670,25261680
2014-03-28,10.081670,10.366670,9.958330,10.041670,10.041670,20804982
2014-03-31,10.271670,10.451670,10.236670,10.241670,10.241670,20305230
2014-04-01,10.406670,10.810000,10.395000,10.796670,10.796670,22284738
2014-04-02,10.935000,10.961650,10.730000,10.881670,10.881670,20403084
2014-04-03,10.913330,10.960000,10.433330,10.625000,10.625000,19980216
2014-04-04,10.828330,10.860000,9.686670,9.781670,9.781670,46376550
2014-04-07,9.580000,9.848330,9.288330,9.488330,9.488330,39105726
2014-04-08,9.526670,9.786670,9.418330,9.753330,9.753330,30421176
2014-04-09,9.855000,10.266920,9.781670,10.253330,10.253330,27771462
2014-04-10,10.263330,10.275000,9.220000,9.306670,9.306670,40334178
2014-04-11,9.065000,9.405000,8.916670,8.981670,8.981670,26487960
2014-04-14,9.208330,9.325000,8.931670,9.183330,9.183330,35203902
2014-04-15,9.275000,9.428330,8.696670,9.275000,9.275000,70312392
2014-04-16,9.510000,9.640000,9.286670,9.635000,9.635000,31448088
2014-04-17,9.540000,9.788330,9.458330,9.640000,9.640000,22098984
2014-04-21,9.716670,9.860000,9.578830,9.858330,9.858330,18055674
2014-04-22,9.953330,10.166670,9.913350,10.100000,10.100000,18799050
2014-04-23,10.093330,10.101670,9.811670,9.825000,9.825000,16420632
2014-04-24,10.310000,10.320000,9.790000,10.115000,10.115000,31350336
2014-04-25,9.928330,9.963100,9.555830,9.626670,9.626670,30602124
2014-04-28,9.761670,9.928320,9.265000,9.730000,9.730000,60260352
2014-04-29,9.808330,10.001670,9.665820,9.945000,9.945000,30499470
2014-04-30,9.810000,10.056650,9.733350,10.033330,10.033330,23015646
2014-05-01,10.068330,10.286670,10.000000,10.123330,10.123330,17973924
2014-05-02,10.220000,10.275000,9.991330,10.073330,10.073330,18997950
2014-05-05,9.883330,10.223330,9.810000,10.216670,10.216670,14484696
2014-05-06,10.170000,10.186670,9.811000,9.821670,9.821670,20205648
2014-05-07,9.896670,9.910920,9.390000,9.733330,9.733330,32739558
2014-05-08,9.636670,10.056670,9.566670,9.700000,9.700000,27401880
2014-05-09,9.690000,9.833330,9.498330,9.813330,9.813330,19559520
2014-05-12,9.986670,10.305000,9.962530,10.291670,10.291670,15967050
2014-05-13,10.328330,10.435000,10.256670,10.313330,10.313330,14716332
2014-05-14,10.226670,10.343330,10.086670,10.160000,10.160000,12337506
2014-05-15,10.148330,10.203330,9.726670,9.925000,9.925000,25191474
2014-05-16,9.953330,10.130000,9.753330,10.110000,10.110000,17868786
2014-05-19,10.013330,10.368330,9.972080,10.326670,10.326670,15074370
2014-05-20,10.313330,10.420000,10.083330,10.213330,10.213330,20292930
2014-05-21,10.268330,10.515000,10.246670,10.501670,10.501670,15473418
2014-05-22,10.530000,10.726670,10.487700,10.631670,10.631670,15816522
2014-05-23,10.676670,10.875000,10.604980,10.870000,10.870000,11896164
2014-05-27,11.021670,11.281670,10.988330,11.278330,11.278330,14850780
2014-05-28,11.268330,11.316670,11.146670,11.171670,11.171670,14806854
2014-05-29,11.298330,11.398330,11.226050,11.398330,11.398330,10935762
2014-05-30,11.393330,11.446670,11.213330,11.388500,11.388500,14174040
2014-06-02,11.436670,11.439830,11.140000,11.360000,11.360000,12668040
2014-06-03,11.238330,11.396670,11.203330,11.343330,11.343330,11914548
2014-06-04,11.253330,11.520000,11.201700,11.463330,11.463330,13181862
2014-06-05,11.503330,11.821670,11.381670,11.761670,11.761670,22017618
2014-06-06,11.900000,11.963330,11.818330,11.951670,11.951670,9902502
2014-06-09,11.976670,12.020000,11.835000,11.930000,11.930000,15521502
2014-06-10,11.895000,12.008330,11.858330,11.998330,11.998330,9104478
2014-06-11,11.863330,12.035000,11.838330,11.980000,11.980000,12133896
2014-06-12,11.908330,11.946670,11.533330,11.666670,11.666670,15153636
2014-06-13,11.818330,11.848330,11.611670,11.746670,11.746670,9002274
2014-06-16,11.710000,11.891670,11.623350,11.790000,11.790000,11247114
2014-06-17,11.770000,11.905000,11.706830,11.806670,11.806670,11959098
2014-06-18,11.855000,12.056670,11.636670,12.021670,12.021670,14350824
2014-06-19,12.065000,12.086670,11.824670,11.975000,11.975000,13245042
2014-06-20,12.006670,12.063330,11.933330,12.018330,12.018330,7074876
2014-06-23,12.008330,12.043330,11.930000,12.031670,12.031670,8675796
2014-06-24,12.031670,12.331030,11.895020,11.998330,11.998330,20033274
2014-06-25,11.916670,12.281650,11.908330,12.216670,12.216670,10569624
2014-06-26,12.250000,12.250000,11.958330,12.250000,12.250000,10947636
2014-06-27,12.201670,12.406670,12.195000,12.371670,12.371670,9232146
2014-06-30,12.393330,12.560000,12.363330,12.463330,12.463330,6810906
2014-07-01,12.595000,12.975000,12.580000,12.881670,12.881670,8267232
2014-07-02,12.900000,12.998330,12.863330,12.931670,12.931670,10253016
2014-07-03,13.063330,13.180000,12.960630,13.180000,13.180000,8079306
2014-07-07,13.138330,13.186670,12.991670,13.053330,13.053330,11006796
2014-07-08,12.991670,13.015000,12.431670,12.598330,12.598330,18987540
2014-07-09,12.686670,12.908330,12.583330,12.883330,12.883330,17143176
2014-07-10,12.381670,12.903330,12.331670,12.761670,12.761670,15405324
2014-07-11,12.836670,12.990000,12.728330,12.983330,12.983330,15217110
2014-07-14,13.158330,13.311670,13.098330,13.231670,13.231670,13390326
2014-07-15,13.291670,13.342600,12.805000,13.093330,13.093330,18573528
2014-07-16,13.373330,13.411670,13.201670,13.241670,13.241670,13359354
2014-07-17,13.130000,13.275520,12.588330,12.713330,12.713330,20172084
2014-07-18,12.930000,13.335000,12.866670,13.315000,13.315000,14624466
2014-07-21,13.221670,13.330000,13.085330,13.266670,13.266670,11866590
2014-07-22,13.460000,13.580000,13.410000,13.530000,13.530000,13438764
2014-07-23,13.653330,13.824830,13.590000,13.783330,13.783330,12812634
2014-07-24,13.856670,13.898330,13.675000,13.735000,13.735000,10970304
2014-07-25,13.536670,13.626670,13.359100,13.566670,13.566670,11610846
2014-07-28,13.610000,13.683330,13.269670,13.583330,13.583330,11499570
2014-07-29,13.668330,13.758330,13.478330,13.515000,13.515000,9907938
2014-07-30,13.733330,13.811670,13.513330,13.676670,13.676670,13467540
2014-07-31,13.333330,13.396670,12.780000,12.843330,12.843330,17393514
2014-08-01,12.763330,12.970000,12.441680,12.695000,12.695000,21577680
2014-08-04,12.780000,13.105000,12.636670,12.955000,12.955000,18029814
2014-08-05,12.808330,12.908330,12.480000,12.651670,12.651670,20942670
2014-08-06,12.411670,12.856670,12.385000,12.630000,12.630000,14931462
2014-08-07,12.793330,12.873330,12.373180,12.508330,12.508330,19231308
2014-08-08,12.573330,12.816670,12.403330,12.775000,12.775000,15560478
2014-08-11,12.916670,13.121500,12.898330,13.006670,13.006670,9299604
2014-08-12,12.956670,13.086270,12.786670,12.976670,12.976670,11368194
2014-08-13,13.151670,13.408330,13.123330,13.398330,13.398330,10191768
2014-08-14,13.443330,13.610000,13.398330,13.605000,13.605000,12885960
2014-08-15,13.820000,13.896670,13.411670,13.790000,13.790000,19516716
2014-08-18,14.016670,14.158330,13.958330,14.123330,14.123330,9927102
2014-08-19,14.221670,14.380000,14.196670,14.366670,14.366670,9858972
2014-08-20,14.318330,14.441670,14.285000,14.366670,14.366670,8844966
2014-08-21,14.388330,14.458330,14.311670,14.448330,14.448330,8492178
2014-08-22,14.453330,14.616670,14.364550,14.505000,14.505000,9610092
2014-08-25,14.720000,14.785000,14.560000,14.666670,14.666670,8504250
2014-08-26,14.736670,14.755000,14.608330,14.716670,14.716670,5219430
2014-08-27,14.726670,14.765000,14.620000,14.718330,14.718330,4589448
2014-08-28,14.565000,14.713330,14.513330,14.658330,14.658330,8113026
2014-08-29,14.758330,14.830000,14.603350,14.830000,14.830000,6534804
2014-09-02,14.943330,14.965000,14.773330,14.953330,14.953330,8038146
2014-09-03,15.061670,15.071670,14.610000,14.696670,14.696670,10336518
2014-09-04,14.795000,15.016670,14.538330,14.650000,14.650000,10265634
2014-09-05,14.711670,14.890000,14.488330,14.876670,14.876670,10407822
2014-09-08,14.873330,15.063330,14.745020,14.951670,14.951670,8863578
2014-09-09,14.950000,15.121670,14.495000,14.588330,14.588330,16176198
2014-09-10,14.640000,14.953330,14.513330,14.926670,14.926670,9053016
2014-09-11,14.743330,14.923330,14.573330,14.915000,14.915000,14914620
2014-09-12,14.866670,14.874520,14.535000,14.680000,14.680000,14219202
2014-09-15,14.720000,14.728250,14.115000,14.238330,14.238330,16078752
2014-09-16,14.088330,14.696670,14.041670,14.623330,14.623330,15866922
2014-09-17,14.610000,14.883330,14.430000,14.695000,14.695000,14194386
2014-09-18,14.811670,15.016670,14.773350,15.011670,15.011670,9948294
2014-09-19,15.210000,15.215000,14.805830,14.978330,14.978330,13777122
2014-09-22,14.873330,14.876670,14.376670,14.571670,14.571670,13535052
2014-09-23,14.396670,14.643330,14.353330,14.445000,14.445000,12600612
2014-09-24,14.478330,14.925000,14.345000,14.913330,14.913330,14573760
2014-09-25,14.765000,14.818330,13.953330,13.966670,13.966670,26624778
2014-09-26,14.100000,14.483330,14.038330,14.413330,14.413330,18534414
2014-09-29,13.983330,14.471670,13.956670,14.365000,14.365000,14325054
2014-09-30,14.473330,14.639830,14.216200,14.418330,14.418330,19278528
2014-10-01,14.303330,14.333330,13.593330,13.728330,13.728330,26696346
2014-10-02,13.713330,13.848330,13.200130,13.721670,13.721670,27273786
2014-10-03,13.951670,14.296670,13.820000,14.135000,14.135000,19219716
2014-10-06,14.246670,14.360000,13.908330,14.038330,14.038330,18421512
2014-10-07,13.833470,13.955000,13.433330,13.445000,13.445000,20456118
2014-10-08,13.465000,14.345000,13.220000,14.221670,14.221670,26652792
2014-10-09,14.168330,14.266670,13.456670,13.513330,13.513330,27878028
2014-10-10,13.281670,13.515000,12.501670,12.501670,12.501670,37071708
2014-10-13,12.450000,12.729500,11.893330,11.916670,11.916670,34216770
2014-10-14,12.161670,12.381670,11.823330,11.938330,11.938330,46400400
2014-10-15,11.383330,11.841650,10.875000,11.683330,11.683330,60666978
2014-10-16,10.953330,11.771670,10.941670,11.501670,11.501670,42026280
2014-10-17,11.930000,12.255000,11.728330,11.951670,11.951670,33056832
2014-10-20,11.908330,12.488330,11.853350,12.466670,12.466670,19366308
2014-10-21,12.915000,13.441670,12.833330,13.441670,13.441670,26482314
2014-10-22,13.568330,13.618330,13.206670,13.233330,13.233330,23521854
2014-10-23,13.630000,14.048330,13.561670,13.838330,13.838330,21265080
2014-10-24,13.896670,14.190000,13.750000,14.156670,14.156670,21341388
2014-10-27,14.073330,14.270000,13.906900,14.210000,14.210000,17294928
2014-10-28,14.378330,14.845000,14.360170,14.845000,14.845000,19960674
2014-10-29,14.690000,14.805000,14.358330,14.666670,14.666670,22445154
2014-10-30,14.478330,14.861670,14.375000,14.758330,14.758330,20248278
