Date,Open,High,Low,Close,Adj Close,Volume
2008-02-25,137.384003,137.384003,137.384003,137.384003,137.384003,0
2008-02-26,138.332001,138.332001,138.332001,138.332001,138.332001,0
2008-02-27,138.238998,138.238998,138.238998,138.238998,138.238998,0
2008-02-28,137.020996,137.020996,137.020996,137.020996,137.020996,0
2008-02-29,133.326996,133.326996,133.326996,133.326996,133.326996,0
2008-03-03,133.403000,133.403000,133.403000,133.403000,133.403000,0
2008-03-04,132.945999,132.945999,132.945999,132.945999,132.945999,0
2008-03-05,133.705994,133.705994,133.705994,133.705994,133.705994,0
2008-03-06,130.794998,130.794998,130.794998,130.794998,130.794998,0
2008-03-07,129.701996,129.701996,129.701996,129.701996,129.701996,0
2008-03-10,127.710999,127.710999,127.710999,127.710999,127.710999,0
2008-03-11,132.434006,132.434006,132.434006,132.434006,132.434006,0
2008-03-12,131.285004,131.285004,131.285004,131.285004,131.285004,0
2008-03-13,131.960007,131.960007,131.960007,131.960007,131.960007,0
2008-03-14,129.233994,129.233994,129.233994,129.233994,129.233994,0
2008-03-17,128.102005,128.102005,128.102005,128.102005,128.102005,0
2008-03-18,133.509995,133.509995,133.509995,133.509995,133.509995,0
2008-03-19,130.285995,130.285995,130.285995,130.285995,130.285995,0
2008-03-20,132.746002,132.746002,132.746002,132.746002,132.746002,0
2008-03-24,134.778000,134.778000,134.778000,134.778000,134.778000,0
2008-03-25,135.089005,135.089005,135.089005,135.089005,135.089005,0
2008-03-26,133.912003,133.912003,133.912003,133.912003,133.912003,0
2008-03-27,132.406006,132.406006,132.406006,132.406006,132.406006,0
2008-03-28,131.358994,131.358994,131.358994,131.358994,131.358994,0
2008-03-31,132.108002,132.108002,132.108002,132.108002,132.108002,0
2008-04-01,136.845001,136.845001,136.845001,136.845001,136.845001,0
2008-04-02,136.608002,136.608002,136.608002,136.608002,136.608002,0
2008-04-03,136.785004,136.785004,136.785004,136.785004,136.785004,0
2008-04-04,136.895996,136.895996,136.895996,136.895996,136.895996,0
2008-04-07,137.110001,137.110001,137.110001,137.110001,137.110001,0
2008-04-08,136.457001,136.457001,136.457001,136.457001,136.457001,0
2008-04-09,135.365005,135.365005,135.365005,135.365005,135.365005,0
2008-04-10,135.975998,135.975998,135.975998,135.975998,135.975998,0
2008-04-11,133.218002,133.218002,133.218002,133.218002,133.218002,0
2008-04-14,132.770004,132.770004,132.770004,132.770004,132.770004,0
2008-04-15,133.380997,133.380997,133.380997,133.380997,133.380997,0
2008-04-16,136.417007,136.417007,136.417007,136.417007,136.417007,0
2008-04-17,136.505005,136.505005,136.505005,136.505005,136.505005,0
2008-04-18,138.977005,138.977005,138.977005,138.977005,138.977005,0
2008-04-21,138.764008,138.764008,138.764008,138.764008,138.764008,0
2008-04-22,137.546997,137.546997,137.546997,137.546997,137.546997,0
2008-04-23,137.947006,137.947006,137.947006,137.947006,137.947006,0
2008-04-24,138.834000,138.834000,138.834000,138.834000,138.834000,0
2008-04-25,139.735001,139.735001,139.735001,139.735001,139.735001,0
2008-04-28,139.593994,139.593994,139.593994,139.593994,139.593994,0
2008-04-29,139.054993,139.054993,139.054993,139.054993,139.054993,0
2008-04-30,138.526001,138.526001,138.526001,138.526001,138.526001,0
2008-05-01,140.923004,140.923004,140.923004,140.923004,140.923004,0
2008-05-02,141.376999,141.376999,141.376999,141.376999,141.376999,0
2008-05-05,140.748993,140.748993,140.748993,140.748993,140.748993,0
2008-05-06,141.828995,141.828995,141.828995,141.828995,141.828995,0
2008-05-07,139.320999,139.320999,139.320999,139.320999,139.320999,0
2008-05-08,139.837997,139.837997,139.837997,139.837997,139.837997,0
2008-05-09,138.929001,138.929001,138.929001,138.929001,138.929001,0
2008-05-12,140.460007,140.460007,140.460007,140.460007,140.460007,0
2008-05-13,140.436996,140.436996,140.436996,140.436996,140.436996,0
2008-05-14,141.022003,141.022003,141.022003,141.022003,141.022003,0
2008-05-15,142.535995,142.535995,142.535995,142.535995,142.535995,0
2008-05-16,142.716995,142.716995,142.716995,142.716995,142.716995,0
2008-05-19,142.848999,142.848999,142.848999,142.848999,142.848999,0
2008-05-20,141.528000,141.528000,141.528000,141.528000,141.528000,0
2008-05-21,139.272995,139.272995,139.272995,139.272995,139.272995,0
2008-05-22,139.662003,139.662003,139.662003,139.662003,139.662003,0
2008-05-23,137.824005,137.824005,137.824005,137.824005,137.824005,0
2008-05-27,138.764008,138.764008,138.764008,138.764008,138.764008,0
2008-05-28,139.339005,139.339005,139.339005,139.339005,139.339005,0
2008-05-29,140.095001,140.095001,140.095001,140.095001,140.095001,0
2008-05-30,140.307999,140.307999,140.307999,140.307999,140.307999,0
2008-06-02,138.843994,138.843994,138.843994,138.843994,138.843994,0
2008-06-03,138.048004,138.048004,138.048004,138.048004,138.048004,0
2008-06-04,138.070999,138.070999,138.070999,138.070999,138.070999,0
2008-06-05,140.761002,140.761002,140.761002,140.761002,140.761002,0
2008-06-06,136.447998,136.447998,136.447998,136.447998,136.447998,0
2008-06-09,136.561005,136.561005,136.561005,136.561005,136.561005,0
2008-06-10,136.229996,136.229996,136.229996,136.229996,136.229996,0
2008-06-11,133.968994,133.968994,133.968994,133.968994,133.968994,0
2008-06-12,134.416000,134.416000,134.416000,134.416000,134.416000,0
2008-06-13,136.429993,136.429993,136.429993,136.429993,136.429993,0
2008-06-16,136.440994,136.440994,136.440994,136.440994,136.440994,0
2008-06-17,135.522003,135.522003,135.522003,135.522003,135.522003,0
2008-06-18,134.214005,134.214005,134.214005,134.214005,134.214005,0
2008-06-19,134.750000,134.750000,134.750000,134.750000,134.750000,0
2008-06-20,131.595993,131.595993,131.595993,131.595993,131.595993,0
2008-06-23,131.602997,131.602997,131.602997,131.602997,131.602997,0
2008-06-24,131.233002,131.233002,131.233002,131.233002,131.233002,0
2008-06-25,132.005997,132.005997,132.005997,132.005997,132.005997,0
2008-06-26,128.171005,128.171005,128.171005,128.171005,128.171005,0
2008-06-27,127.697998,127.697998,127.697998,127.697998,127.697998,0
2008-06-30,127.864998,127.864998,127.864998,127.864998,127.864998,0
2008-07-01,128.380997,128.380997,128.380997,128.380997,128.380997,0
2008-07-02,126.051003,126.051003,126.051003,126.051003,126.051003,0
2008-07-03,126.191002,126.191002,126.191002,126.191002,126.191002,0
2008-07-07,125.137001,125.137001,125.137001,125.137001,125.137001,0
2008-07-08,127.320999,127.320999,127.320999,127.320999,127.320999,0
2008-07-09,124.438004,124.438004,124.438004,124.438004,124.438004,0
2008-07-10,125.306999,125.306999,125.306999,125.306999,125.306999,0
2008-07-11,123.928001,123.928001,123.928001,123.928001,123.928001,0
2008-07-14,122.809998,122.809998,122.809998,122.809998,122.809998,0
2008-07-15,121.475998,121.475998,121.475998,121.475998,121.475998,0
2008-07-16,124.532997,124.532997,124.532997,124.532997,124.532997,0
2008-07-17,126.029999,126.029999,126.029999,126.029999,126.029999,0
2008-07-18,126.065002,126.065002,126.065002,126.065002,126.065002,0
2008-07-21,125.999001,125.999001,125.999001,125.999001,125.999001,0
2008-07-22,127.698997,127.698997,127.698997,127.698997,127.698997,0
2008-07-23,128.216995,128.216995,128.216995,128.216995,128.216995,0
2008-07-24,125.266998,125.266998,125.266998,125.266998,125.266998,0
2008-07-25,125.788002,125.788002,125.788002,125.788002,125.788002,0
2008-07-28,123.454002,123.454002,123.454002,123.454002,123.454002,0
2008-07-29,126.342003,126.342003,126.342003,126.342003,126.342003,0
2008-07-30,128.453003,128.453003,128.453003,128.453003,128.453003,0
2008-07-31,126.792999,126.792999,126.792999,126.792999,126.792999,0
2008-08-01,126.086998,126.086998,126.086998,126.086998,126.086998,0
2008-08-04,124.960999,124.960999,124.960999,124.960999,124.960999,0
2008-08-05,128.554001,128.554001,128.554001,128.554001,128.554001,0
2008-08-06,129.042999,129.042999,129.042999,129.042999,129.042999,0
2008-08-07,126.747002,126.747002,126.747002,126.747002,126.747002,0
2008-08-08,129.766998,129.766998,129.766998,129.766998,129.766998,0
2008-08-11,130.697006,130.697006,130.697006,130.697006,130.697006,0
2008-08-12,129.132004,129.132004,129.132004,129.132004,129.132004,0
2008-08-13,128.798004,128.798004,128.798004,128.798004,128.798004,0
2008-08-14,129.514008,129.514008,129.514008,129.514008,129.514008,0
2008-08-15,130.054001,130.054001,130.054001,130.054001,130.054001,0
2008-08-18,128.106995,128.106995,128.106995,128.106995,128.106995,0
2008-08-19,126.929001,126.929001,126.929001,126.929001,126.929001,0
2008-08-20,127.721001,127.721001,127.721001,127.721001,127.721001,0
2008-08-21,128.046997,128.046997,128.046997,128.046997,128.046997,0
2008-08-22,129.507004,129.507004,129.507004,129.507004,129.507004,0
2008-08-25,126.973999,126.973999,126.973999,126.973999,126.973999,0
2008-08-26,127.442001,127.442001,127.442001,127.442001,127.442001,0
2008-08-27,128.477005,128.477005,128.477005,128.477005,128.477005,0
2008-08-28,130.395996,130.395996,130.395996,130.395996,130.395996,0
2008-08-29,128.619003,128.619003,128.619003,128.619003,128.619003,0
2008-09-02,128.098007,128.098007,128.098007,128.098007,128.098007,0
2008-09-03,127.903000,127.903000,127.903000,127.903000,127.903000,0
2008-09-04,124.096001,124.096001,124.096001,124.096001,124.096001,0
2008-09-05,124.647003,124.647003,124.647003,124.647003,124.647003,0
2008-09-08,127.211998,127.211998,127.211998,127.211998,127.211998,0
2008-09-09,122.890999,122.890999,122.890999,122.890999,122.890999,0
2008-09-10,123.649002,123.649002,123.649002,123.649002,123.649002,0
2008-09-11,125.387001,125.387001,125.387001,125.387001,125.387001,0
2008-09-12,125.652000,125.652000,125.652000,125.652000,125.652000,0
2008-09-15,119.761002,119.761002,119.761002,119.761002,119.761002,0
2008-09-16,121.848999,121.848999,121.848999,121.848999,121.848999,0
2008-09-17,116.138000,116.138000,116.138000,116.138000,116.138000,0
2008-09-18,121.180000,121.180000,121.180000,121.180000,121.180000,0
2008-09-19,125.337997,125.337997,125.337997,125.337997,125.337997,0
2008-09-22,120.552002,120.552002,120.552002,120.552002,120.552002,0
2008-09-23,118.669998,118.669998,118.669998,118.669998,118.669998,0
2008-09-24,118.436996,118.436996,118.436996,118.436996,118.436996,0
2008-09-25,120.764999,120.764999,120.764999,120.764999,120.764999,0
2008-09-26,121.175003,121.175003,121.175003,121.175003,121.175003,0
2008-09-29,110.531998,110.531998,110.531998,110.531998,110.531998,0
2008-09-30,116.521004,116.521004,116.521004,116.521004,116.521004,0
2008-10-01,116.009003,116.009003,116.009003,116.009003,116.009003,0
2008-10-02,111.355003,111.355003,111.355003,111.355003,111.355003,0
2008-10-03,109.853996,109.853996,109.853996,109.853996,109.853996,0
2008-10-06,105.626999,105.626999,105.626999,105.626999,105.626999,0
2008-10-07,99.573898,99.573898,99.573898,99.573898,99.573898,0
2008-10-08,98.500099,98.500099,98.500099,98.500099,98.500099,0
2008-10-09,91.009499,91.009499,91.009499,91.009499,91.009499,0
2008-10-10,89.948700,89.948700,89.948700,89.948700,89.948700,0
2008-10-13,100.347000,100.347000,100.347000,100.347000,100.347000,0
2008-10-14,99.815002,99.815002,99.815002,99.815002,99.815002,0
2008-10-15,90.819801,90.819801,90.819801,90.819801,90.819801,0
2008-10-16,94.675598,94.675598,94.675598,94.675598,94.675598,0
2008-10-17,94.089203,94.089203,94.089203,94.089203,94.089203,0
2008-10-20,98.567299,98.567299,98.567299,98.567299,98.567299,0
2008-10-21,95.537399,95.537399,95.537399,95.537399,95.537399,0
2008-10-22,89.737297,89.737297,89.737297,89.737297,89.737297,0
2008-10-23,90.871101,90.871101,90.871101,90.871101,90.871101,0
2008-10-24,87.741302,87.741302,87.741302,87.741302,87.741302,0
2008-10-27,84.959900,84.959900,84.959900,84.959900,84.959900,0
2008-10-28,94.107002,94.107002,94.107002,94.107002,94.107002,0
2008-10-29,93.079903,93.079903,93.079903,93.079903,93.079903,0
2008-10-30,95.493599,95.493599,95.493599,95.493599,95.493599,0
2008-10-31,96.957901,96.957901,96.957901,96.957901,96.957901,0
2008-11-03,96.713699,96.713699,96.713699,96.713699,96.713699,0
2008-11-04,100.653000,100.653000,100.653000,100.653000,100.653000,0
2008-11-05,95.420502,95.420502,95.420502,95.420502,95.420502,0
2008-11-06,90.663902,90.663902,90.663902,90.663902,90.663902,0
2008-11-07,93.302696,93.302696,93.302696,93.302696,93.302696,0
2008-11-10,92.138000,92.138000,92.138000,92.138000,92.138000,0
2008-11-11,90.112900,90.112900,90.112900,90.112900,90.112900,0
2008-11-12,85.495499,85.495499,85.495499,85.495499,85.495499,0
2008-11-13,91.398300,91.398300,91.398300,91.398300,91.398300,0
2008-11-14,87.618896,87.618896,87.618896,87.618896,87.618896,0
2008-11-17,85.370399,85.370399,85.370399,85.370399,85.370399,0
2008-11-18,86.234200,86.234200,86.234200,86.234200,86.234200,0
2008-11-19,80.997398,80.997398,80.997398,80.997398,80.997398,0
2008-11-20,75.587700,75.587700,75.587700,75.587700,75.587700,0
2008-11-21,80.359398,80.359398,80.359398,80.359398,80.359398,0
2008-11-24,85.534203,85.534203,85.534203,85.534203,85.534203,0
2008-11-25,86.104500,86.104500,86.104500,86.104500,86.104500,0
2008-11-26,89.163498,89.163498,89.163498,89.163498,89.163498,0
2008-11-28,90.020699,90.020699,90.020699,90.020699,90.020699,0
2008-12-01,82.031799,82.031799,82.031799,82.031799,82.031799,0
2008-12-02,85.293404,85.293404,85.293404,85.293404,85.293404,0
2008-12-03,87.530502,87.530502,87.530502,87.530502,87.530502,0
2008-12-04,84.985001,84.985001,84.985001,84.985001,84.985001,0
2008-12-05,88.066597,88.066597,88.066597,88.066597,88.066597,0
2008-12-08,91.441704,91.441704,91.441704,91.441704,91.441704,0
2008-12-09,89.343399,89.343399,89.343399,89.343399,89.343399,0
2008-12-10,90.408600,90.408600,90.408600,90.408600,90.408600,0
2008-12-11,87.869904,87.869904,87.869904,87.869904,87.869904,0
2008-12-12,88.483498,88.483498,88.483498,88.483498,88.483498,0
2008-12-15,87.372498,87.372498,87.372498,87.372498,87.372498,0
2008-12-16,91.829002,91.829002,91.829002,91.829002,91.829002,0
2008-12-17,90.958397,90.958397,90.958397,90.958397,90.958397,0
2008-12-18,89.061996,89.061996,89.061996,89.061996,89.061996,0
2008-12-19,88.596199,88.596199,88.596199,88.596199,88.596199,0
2008-12-22,86.980904,86.980904,86.980904,86.980904,86.980904,0
2008-12-23,86.151901,86.151901,86.151901,86.151901,86.151901,0
2008-12-24,86.690697,86.690697,86.690697,86.690697,86.690697,0
2008-12-26,87.153702,87.153702,87.153702,87.153702,87.153702,0
2008-12-29,86.859299,86.859299,86.859299,86.859299,86.859299,0
2008-12-30,88.994797,88.994797,88.994797,88.994797,88.994797,0
2008-12-31,90.256104,90.256104,90.256104,90.256104,90.256104,0
2009-01-02,90.440002,93.440002,89.849998,92.959999,92.959999,227566300
2009-01-05,92.629997,93.660004,91.889999,92.849998,92.849998,240349700
2009-01-06,93.639999,94.449997,92.680000,93.470001,93.470001,328260900
2009-01-07,92.000000,92.260002,90.199997,90.669998,90.669998,280899200
2009-01-08,90.160004,91.089996,89.669998,91.040001,91.040001,263621000
2009-01-09,91.160004,91.320000,85.360001,89.089996,89.089996,330953600
2009-01-12,88.839996,88.910004,86.410004,86.949997,86.949997,277858500
2009-01-13,86.730003,87.879997,86.199997,87.110001,87.110001,356432300
2009-01-14,85.540001,85.750000,83.160004,84.370003,84.370003,435491600
2009-01-15,84.120003,85.250000,81.720001,84.400002,84.400002,532647300
2009-01-16,85.860001,85.989998,83.050003,85.059998,85.059998,399237200
2009-01-20,84.230003,85.059998,80.050003,80.570000,80.570000,419855200
2009-01-21,81.940002,84.239998,80.470001,84.050003,84.050003,364360700
2009-01-22,82.419998,84.040001,81.169998,82.750000,82.750000,427940300
2009-01-23,80.900002,83.989998,80.570000,83.110001,83.110001,386800600
2009-01-26,83.589996,85.360001,82.809998,83.680000,83.680000,317978800
2009-01-27,84.129997,85.150002,83.300003,84.529999,84.529999,273789700
2009-01-28,86.400002,87.949997,86.070000,87.389999,87.389999,330007000
2009-01-29,86.110001,87.489998,84.470001,84.550003,84.550003,294392500
2009-01-30,84.980003,85.400002,82.209999,82.830002,82.830002,383383600
2009-02-02,81.570000,83.180000,81.309998,82.580002,82.580002,288233300
2009-02-03,83.099998,84.360001,82.220001,83.739998,83.739998,278385800
2009-02-04,84.300003,85.370003,83.040001,83.330002,83.330002,322989300
2009-02-05,82.699997,85.290001,77.730003,84.570000,84.570000,417679400
2009-02-06,84.860001,87.339996,84.680000,86.980003,86.980003,366101700
2009-02-09,86.959999,87.739998,86.320000,87.099998,87.099998,240075200
2009-02-10,86.269997,87.029999,82.449997,83.110001,83.110001,536212800
2009-02-11,83.449997,84.050003,82.400002,83.599998,83.599998,324442500
2009-02-12,82.169998,83.820000,81.050003,83.660004,83.660004,469302200
2009-02-13,83.550003,84.239998,82.739998,82.760002,82.760002,293998400
2009-02-17,80.160004,82.959999,79.169998,79.220001,79.220001,478910100
2009-02-18,79.790001,79.940002,78.279999,79.029999,79.029999,362964800
2009-02-19,79.839996,80.150002,78.019997,78.180000,78.180000,316867500
2009-02-20,76.730003,78.339996,75.769997,77.419998,77.419998,477176600
2009-02-23,78.269997,78.269997,74.589996,74.650002,74.650002,379641400
2009-02-24,75.290001,77.949997,74.699997,77.480003,77.480003,426260900
2009-02-25,77.139999,78.419998,75.629997,76.870003,76.870003,461985800
2009-02-26,77.820000,79.669998,75.529999,75.620003,75.620003,363353900
2009-02-27,74.010002,75.690002,73.809998,73.930000,73.930000,470510900
2009-03-02,72.519997,73.919998,70.370003,70.599998,70.599998,426452600
2009-03-03,71.610001,71.699997,69.639999,70.070000,70.070000,443761000
2009-03-04,71.230003,72.870003,70.070000,71.730003,71.730003,462753100
2009-03-05,70.099998,71.730003,68.169998,68.800003,68.800003,485549400
2009-03-06,69.400002,70.449997,67.099998,68.919998,68.919998,490470000
2009-03-09,67.949997,70.000000,67.730003,68.110001,68.110001,379905300
2009-03-10,69.510002,72.370003,69.370003,72.169998,72.169998,406227900
2009-03-11,73.000000,73.750000,71.830002,72.639999,72.639999,356648300
2009-03-12,72.620003,75.750000,71.970001,75.500000,75.500000,409702700
2009-03-13,76.010002,76.980003,74.730003,76.089996,76.089996,337474700
2009-03-16,76.959999,77.970001,75.809998,75.860001,75.860001,360644900
2009-03-17,76.070000,78.360001,75.449997,78.180000,78.180000,356814300
2009-03-18,77.809998,80.900002,77.070000,79.930000,79.930000,473273200
2009-03-19,80.930000,81.000000,78.690002,78.940002,78.940002,428520400
2009-03-20,78.760002,78.910004,76.529999,76.709999,76.709999,371078200
2009-03-23,78.739998,82.290001,78.309998,82.220001,82.220001,419933300
2009-03-24,81.239998,82.360001,80.510002,80.599998,80.599998,330271000
2009-03-25,81.230003,82.699997,79.059998,81.449997,81.449997,441775100
2009-03-26,82.250000,83.300003,81.320000,83.110001,83.110001,422025200
2009-03-27,82.050003,82.529999,81.309998,81.610001,81.610001,322332300
2009-03-30,79.800003,79.870003,77.959999,78.790001,78.790001,324108500
2009-03-31,79.559998,81.080002,79.050003,79.519997,79.519997,363873800
2009-04-01,78.529999,81.419998,78.330002,81.059998,81.059998,377018300
2009-04-02,83.080002,84.610001,81.129997,83.430000,83.430000,476230700
2009-04-03,83.489998,84.279999,82.669998,84.260002,84.260002,284646300
2009-04-06,83.339996,84.279999,82.290001,83.599998,83.599998,264866600
2009-04-07,82.250000,82.650002,81.510002,81.650002,81.650002,258947800
2009-04-08,82.059998,82.940002,81.540001,82.529999,82.529999,230402800
2009-04-09,84.669998,85.820000,84.330002,85.809998,85.809998,269653500
2009-04-13,84.919998,86.540001,84.580002,85.830002,85.830002,224847500
2009-04-14,85.029999,85.760002,84.080002,84.349998,84.349998,276598800
2009-04-15,83.839996,85.419998,83.610001,85.250000,85.250000,250726100
2009-04-16,85.930000,87.150002,84.769997,86.500000,86.500000,335202900
2009-04-17,86.830002,87.650002,86.139999,87.080002,87.080002,262649000
2009-04-20,85.540001,87.050003,83.339996,83.430000,83.430000,293690100
2009-04-21,82.820000,85.129997,82.750000,85.059998,85.059998,114090900
2009-04-22,84.290001,86.339996,84.070000,84.540001,84.540001,340395200
2009-04-23,84.709999,85.419998,83.629997,85.370003,85.370003,324903700
2009-04-24,86.029999,87.309998,85.690002,86.660004,86.660004,287703000
2009-04-27,85.680000,87.010002,85.540001,85.839996,85.839996,289581600
2009-04-28,84.970001,86.589996,84.760002,85.570000,85.570000,247926300
2009-04-29,86.519997,88.360001,86.300003,87.389999,87.389999,311505700
2009-04-30,88.550003,89.019997,86.919998,87.419998,87.419998,301419800
2009-05-01,87.440002,88.209999,86.720001,87.889999,87.889999,236110300
2009-05-04,88.550003,90.940002,88.379997,90.879997,90.879997,287120000
2009-05-05,90.570000,90.930000,89.839996,90.570000,90.570000,243036300
2009-05-06,91.680000,92.199997,90.610001,92.139999,92.139999,291941000
2009-05-07,93.010002,93.150002,90.279999,90.860001,90.860001,317728000
2009-05-08,92.029999,93.220001,91.440002,92.980003,92.980003,299081700
2009-05-11,91.699997,92.110001,91.040001,91.239998,91.239998,247923600
2009-05-12,91.629997,91.830002,89.849998,90.970001,90.970001,282431300
2009-05-13,89.739998,90.010002,88.500000,88.680000,88.680000,269619100
2009-05-14,88.720001,90.120003,88.500000,89.440002,89.440002,260098700
2009-05-15,89.370003,90.000000,88.150002,88.709999,88.709999,271502700
2009-05-18,89.550003,91.339996,88.570000,91.230003,91.230003,241447400
2009-05-19,91.180000,91.970001,90.809998,91.120003,91.120003,206102200
2009-05-20,91.949997,92.800003,90.410004,90.510002,90.510002,285722200
2009-05-21,89.459999,89.800003,88.260002,89.209999,89.209999,258988400
2009-05-22,89.459999,90.000000,88.680000,89.019997,89.019997,166811900
2009-05-26,88.360001,91.559998,88.320000,91.300003,91.300003,236318500
2009-05-27,91.440002,91.750000,89.529999,89.669998,89.669998,246015800
2009-05-28,90.459999,91.339996,89.099998,90.919998,90.919998,289095000
2009-05-29,91.419998,93.699997,90.680000,92.529999,92.529999,258641500
2009-06-01,93.669998,95.169998,93.430000,94.769997,94.769997,276246800
2009-06-02,94.400002,95.370003,87.529999,94.849998,94.849998,230874416
2009-06-03,94.040001,94.129997,92.760002,93.650002,93.650002,235310500
2009-06-04,94.000000,94.669998,93.300003,94.529999,94.529999,210102300
2009-06-05,95.489998,95.669998,93.800003,94.550003,94.550003,284257900
2009-06-08,93.839996,95.099998,93.040001,94.160004,94.160004,238565100
2009-06-09,94.690002,95.139999,94.019997,94.639999,94.639999,225125500
2009-06-10,95.480003,95.489998,93.190002,94.400002,94.400002,296100400
2009-06-11,94.580002,96.110001,94.559998,94.820000,94.820000,275414200
2009-06-12,94.400002,95.139999,94.000000,95.080002,95.080002,184361800
2009-06-15,93.959999,94.019997,92.400002,92.900002,92.900002,224190500
2009-06-16,93.230003,93.290001,91.580002,91.639999,91.639999,227319000
2009-06-17,91.599998,92.330002,90.830002,91.550003,91.550003,223445200
2009-06-18,91.690002,92.669998,91.250000,92.220001,92.220001,211725100
2009-06-19,92.580002,92.699997,91.519997,92.040001,92.040001,215655600
2009-06-22,91.139999,91.190002,89.250000,89.279999,89.279999,251913600
2009-06-23,89.470001,89.879997,88.849998,89.349998,89.349998,188309800
2009-06-24,90.160004,91.080002,89.599998,90.120003,90.120003,211577700
2009-06-25,89.669998,92.169998,89.570000,92.080002,92.080002,279411000
2009-06-26,91.769997,92.239998,91.269997,91.839996,91.839996,167579000
2009-06-29,92.110001,92.820000,91.599998,92.699997,92.699997,168481300
2009-06-30,92.720001,93.059998,91.269997,91.949997,91.949997,228888200
2009-07-01,92.339996,93.230003,92.209999,92.330002,92.330002,173041100
2009-07-02,91.129997,92.360001,89.760002,89.809998,89.809998,212309900
2009-07-06,88.940002,89.930000,88.660004,89.800003,89.800003,174499600
2009-07-07,89.709999,89.820000,88.000000,88.059998,88.059998,197088900
2009-07-08,88.589996,88.800003,87.000000,88.000000,88.000000,248050500
2009-07-09,88.610001,88.900002,87.910004,88.169998,88.169998,163777600
2009-07-10,87.699997,88.489998,87.349998,87.959999,87.959999,173520300
2009-07-13,88.309998,90.169998,87.589996,90.099998,90.099998,217413500
2009-07-14,90.379997,90.690002,89.730003,90.610001,90.610001,181487400
2009-07-15,91.809998,93.510002,90.680000,93.260002,93.260002,220877900
2009-07-16,93.000000,94.510002,92.820000,93.110001,93.110001,231174500
2009-07-17,94.059998,94.320000,93.540001,94.129997,94.129997,138561700
2009-07-20,94.680000,95.290001,94.190002,95.129997,95.129997,164179400
2009-07-21,95.870003,95.900002,94.419998,95.570000,95.570000,217718300
2009-07-22,94.959999,96.129997,94.889999,95.550003,95.550003,196068100
2009-07-23,95.610001,98.080002,95.529999,97.660004,97.660004,258795500
2009-07-24,97.199997,98.139999,96.690002,98.059998,98.059998,154003100
2009-07-27,97.879997,98.400002,97.339996,98.349998,98.349998,159259400
2009-07-28,97.660004,98.370003,97.059998,97.889999,97.889999,186685200
2009-07-29,97.440002,98.089996,96.980003,97.650002,97.650002,194399300
2009-07-30,98.830002,99.830002,98.599998,98.669998,98.669998,225575400
2009-07-31,98.650002,99.470001,98.379997,98.809998,98.809998,207358000
2009-08-03,99.849998,100.529999,99.309998,100.440002,100.440002,175776900
2009-08-04,99.989998,100.839996,99.779999,100.699997,100.699997,176714600
